date,agency_cd,site_no,CFS,status
2006-07-02,USGS,06043500,1330,A
2006-07-03,USGS,06043500,1250,A
2006-07-04,USGS,06043500,1240,A
2006-07-05,USGS,06043500,1150,A
2006-07-06,USGS,06043500,1120,A
2006-07-07,USGS,06043500,1190,A
2006-07-08,USGS,06043500,1100,A
2006-07-09,USGS,06043500,1010,A
2006-07-10,USGS,06043500,968,A
2006-07-11,USGS,06043500,963,A
2006-07-12,USGS,06043500,942,A
2006-07-13,USGS,06043500,952,A
2006-07-14,USGS,06043500,864,A
2006-07-15,USGS,06043500,817,A
2006-07-16,USGS,06043500,789,A
2006-07-17,USGS,06043500,773,A
2006-07-18,USGS,06043500,744,A
2006-07-19,USGS,06043500,723,A
2006-07-20,USGS,06043500,701,A
2006-07-21,USGS,06043500,679,A
2006-07-22,USGS,06043500,662,A
2006-07-23,USGS,06043500,651,A
2006-07-24,USGS,06043500,652,A
2006-07-25,USGS,06043500,652,A
2006-07-26,USGS,06043500,626,A
2006-07-27,USGS,06043500,604,A
2006-07-28,USGS,06043500,588,A
2006-07-29,USGS,06043500,573,A
2006-07-30,USGS,06043500,558,A
2006-07-31,USGS,06043500,550,A
2006-08-01,USGS,06043500,565,A
2006-08-02,USGS,06043500,566,A
2006-08-03,USGS,06043500,541,A
2006-08-04,USGS,06043500,537,A
2006-08-05,USGS,06043500,537,A
2006-08-06,USGS,06043500,521,A
2006-08-07,USGS,06043500,520,A
2006-08-08,USGS,06043500,538,A
2006-08-09,USGS,06043500,511,A
2006-08-10,USGS,06043500,492,A
2006-08-11,USGS,06043500,480,A
2006-08-12,USGS,06043500,480,A
2006-08-13,USGS,06043500,510,A
2006-08-14,USGS,06043500,477,A
2006-08-15,USGS,06043500,468,A
2006-08-16,USGS,06043500,473,A
2006-08-17,USGS,06043500,464,A
2006-08-18,USGS,06043500,466,A
2006-08-19,USGS,06043500,450,A
2006-08-20,USGS,06043500,440,A
2006-08-21,USGS,06043500,431,A
2006-08-22,USGS,06043500,424,A
2006-08-23,USGS,06043500,417,A
2006-08-24,USGS,06043500,415,A
2006-08-25,USGS,06043500,416,A
2006-08-26,USGS,06043500,424,A
2006-08-27,USGS,06043500,421,A
2006-08-28,USGS,06043500,411,A
2006-08-29,USGS,06043500,402,A
2006-08-30,USGS,06043500,394,A
2006-08-31,USGS,06043500,391,A
2006-09-01,USGS,06043500,393,A
2006-09-02,USGS,06043500,393,A
2006-09-03,USGS,06043500,389,A
2006-09-04,USGS,06043500,384,A
2006-09-05,USGS,06043500,378,A
2006-09-06,USGS,06043500,377,A
2006-09-07,USGS,06043500,377,A
2006-09-08,USGS,06043500,385,A
2006-09-09,USGS,06043500,399,A
2006-09-10,USGS,06043500,391,A
2006-09-11,USGS,06043500,378,A
2006-09-12,USGS,06043500,371,A
2006-09-13,USGS,06043500,366,A
2006-09-14,USGS,06043500,362,A
2006-09-15,USGS,06043500,376,A
2006-09-16,USGS,06043500,423,A
2006-09-17,USGS,06043500,406,A
2006-09-18,USGS,06043500,392,A
2006-09-19,USGS,06043500,387,A
2006-09-20,USGS,06043500,383,A
2006-09-21,USGS,06043500,411,A
2006-09-22,USGS,06043500,438,A
2006-09-23,USGS,06043500,420,A
2006-09-24,USGS,06043500,404,A
2006-09-25,USGS,06043500,403,A
2006-09-26,USGS,06043500,406,A
2006-09-27,USGS,06043500,405,A
2006-09-28,USGS,06043500,401,A
2006-09-29,USGS,06043500,395,A
2006-09-30,USGS,06043500,385,A
2006-10-01,USGS,06043500,379,A
2006-10-02,USGS,06043500,372,A
2006-10-03,USGS,06043500,441,A
2006-10-04,USGS,06043500,420,A
2006-10-05,USGS,06043500,395,A
2006-10-06,USGS,06043500,391,A
2006-10-07,USGS,06043500,545,A
2006-10-08,USGS,06043500,529,A
2006-10-09,USGS,06043500,484,A
2006-10-10,USGS,06043500,453,A
2006-10-11,USGS,06043500,445,A
2006-10-12,USGS,06043500,435,A
2006-10-13,USGS,06043500,425,A
2006-10-14,USGS,06043500,417,A
2006-10-15,USGS,06043500,412,A
2006-10-16,USGS,06043500,487,A
2006-10-17,USGS,06043500,469,A
2006-10-18,USGS,06043500,420,A
2006-10-19,USGS,06043500,430,A
2006-10-20,USGS,06043500,464,A
2006-10-21,USGS,06043500,442,A
2006-10-22,USGS,06043500,404,A
2006-10-23,USGS,06043500,405,A
2006-10-24,USGS,06043500,422,A
2006-10-25,USGS,06043500,431,A
2006-10-26,USGS,06043500,391,A
2006-10-27,USGS,06043500,412,A
2006-10-28,USGS,06043500,398,A
2006-10-29,USGS,06043500,395,A
2006-10-30,USGS,06043500,390,A
2006-10-31,USGS,06043500,277,A
2006-11-01,USGS,06043500,269,A
2006-11-02,USGS,06043500,326,A
2006-11-03,USGS,06043500,426,A
2006-11-04,USGS,06043500,412,A
2006-11-05,USGS,06043500,391,A
2006-11-06,USGS,06043500,390,A
2006-11-07,USGS,06043500,489,A
2006-11-08,USGS,06043500,705,A
2006-11-09,USGS,06043500,635,A
2006-11-10,USGS,06043500,504,A
2006-11-11,USGS,06043500,497,A
2006-11-12,USGS,06043500,434,A
2006-11-13,USGS,06043500,438,A
2006-11-14,USGS,06043500,463,A
2006-11-15,USGS,06043500,375,A
2006-11-16,USGS,06043500,429,A
2006-11-17,USGS,06043500,410,A
2006-11-18,USGS,06043500,401,A
2006-11-19,USGS,06043500,390,A
2006-11-20,USGS,06043500,417,A
2006-11-21,USGS,06043500,410,A
2006-11-22,USGS,06043500,400,A
2006-11-23,USGS,06043500,390,A
2006-11-24,USGS,06043500,336,A
2006-11-25,USGS,06043500,337,A
2006-11-26,USGS,06043500,364,A
2006-11-27,USGS,06043500,358,A
2006-11-28,USGS,06043500,291,A
2006-11-29,USGS,06043500,244,A
2006-11-30,USGS,06043500,212,A
2006-12-01,USGS,06043500,275,A
2006-12-02,USGS,06043500,284,A
2006-12-03,USGS,06043500,231,A
2006-12-04,USGS,06043500,264,A
2006-12-05,USGS,06043500,318,A
2006-12-06,USGS,06043500,309,A
2006-12-07,USGS,06043500,305,A
2006-12-08,USGS,06043500,306,A
2006-12-09,USGS,06043500,308,A
2006-12-10,USGS,06043500,304,A
2006-12-11,USGS,06043500,308,A
2006-12-12,USGS,06043500,309,A
2006-12-13,USGS,06043500,318,A
2006-12-14,USGS,06043500,324,A
2006-12-15,USGS,06043500,338,A
2006-12-16,USGS,06043500,301,A
2006-12-17,USGS,06043500,206,A
2006-12-18,USGS,06043500,211,A
2006-12-19,USGS,06043500,216,A
2006-12-20,USGS,06043500,262,A
2006-12-21,USGS,06043500,278,A
2006-12-22,USGS,06043500,303,A
2006-12-23,USGS,06043500,288,A
2006-12-24,USGS,06043500,295,A
2006-12-25,USGS,06043500,302,A
2006-12-26,USGS,06043500,299,A
2006-12-27,USGS,06043500,300,A
2006-12-28,USGS,06043500,301,A
2006-12-29,USGS,06043500,283,A
2006-12-30,USGS,06043500,263,A
2006-12-31,USGS,06043500,253,A
2007-01-01,USGS,06043500,274,A
2007-01-02,USGS,06043500,298,A
2007-01-03,USGS,06043500,295,A
2007-01-04,USGS,06043500,305,A
2007-01-05,USGS,06043500,285,A
2007-01-06,USGS,06043500,274,A
2007-01-07,USGS,06043500,263,A
2007-01-08,USGS,06043500,276,A
2007-01-09,USGS,06043500,286,A
2007-01-10,USGS,06043500,294,A
2007-01-11,USGS,06043500,262,A
2007-01-12,USGS,06043500,226,A
2007-01-13,USGS,06043500,229,A
2007-01-14,USGS,06043500,249,A
2007-01-15,USGS,06043500,265,A
2007-01-16,USGS,06043500,278,A
2007-01-17,USGS,06043500,287,A
2007-01-18,USGS,06043500,286,A
2007-01-19,USGS,06043500,295,A
2007-01-20,USGS,06043500,306,A
2007-01-21,USGS,06043500,291,A
2007-01-22,USGS,06043500,277,A
2007-01-23,USGS,06043500,288,A
2007-01-24,USGS,06043500,302,A
2007-01-25,USGS,06043500,281,A
2007-01-26,USGS,06043500,271,A
2007-01-27,USGS,06043500,266,A
2007-01-28,USGS,06043500,258,A
2007-01-29,USGS,06043500,252,A
2007-01-30,USGS,06043500,260,A
2007-01-31,USGS,06043500,276,A
2007-02-01,USGS,06043500,273,A
2007-02-02,USGS,06043500,259,A
2007-02-03,USGS,06043500,264,A
2007-02-04,USGS,06043500,278,A
2007-02-05,USGS,06043500,276,A
2007-02-06,USGS,06043500,295,A
2007-02-07,USGS,06043500,289,A
2007-02-08,USGS,06043500,283,A
2007-02-09,USGS,06043500,280,A
2007-02-10,USGS,06043500,275,A
2007-02-11,USGS,06043500,279,A
2007-02-12,USGS,06043500,288,A
2007-02-13,USGS,06043500,276,A
2007-02-14,USGS,06043500,271,A
2007-02-15,USGS,06043500,267,A
2007-02-16,USGS,06043500,268,A
2007-02-17,USGS,06043500,249,A
2007-02-18,USGS,06043500,248,A
2007-02-19,USGS,06043500,271,A
2007-02-20,USGS,06043500,265,A
2007-02-21,USGS,06043500,264,A
2007-02-22,USGS,06043500,257,A
2007-02-23,USGS,06043500,276,A
2007-02-24,USGS,06043500,261,A
2007-02-25,USGS,06043500,247,A
2007-02-26,USGS,06043500,256,A
2007-02-27,USGS,06043500,254,A
2007-02-28,USGS,06043500,255,A
2007-03-01,USGS,06043500,255,A
2007-03-02,USGS,06043500,241,A
2007-03-03,USGS,06043500,230,A
2007-03-04,USGS,06043500,236,A
2007-03-05,USGS,06043500,258,A
2007-03-06,USGS,06043500,276,A
2007-03-07,USGS,06043500,297,A
2007-03-08,USGS,06043500,301,A
2007-03-09,USGS,06043500,303,A
2007-03-10,USGS,06043500,296,A
2007-03-11,USGS,06043500,299,A
2007-03-12,USGS,06043500,333,A
2007-03-13,USGS,06043500,395,A
2007-03-14,USGS,06043500,383,A
2007-03-15,USGS,06043500,333,A
2007-03-16,USGS,06043500,322,A
2007-03-17,USGS,06043500,327,A
2007-03-18,USGS,06043500,373,A
2007-03-19,USGS,06043500,373,A
2007-03-20,USGS,06043500,400,A
2007-03-21,USGS,06043500,414,A
2007-03-22,USGS,06043500,375,A
2007-03-23,USGS,06043500,369,A
2007-03-24,USGS,06043500,368,A
2007-03-25,USGS,06043500,402,A
2007-03-26,USGS,06043500,477,A
2007-03-27,USGS,06043500,507,A
2007-03-28,USGS,06043500,512,A
2007-03-29,USGS,06043500,397,A
2007-03-30,USGS,06043500,408,A
2007-03-31,USGS,06043500,417,A
2007-04-01,USGS,06043500,408,A
2007-04-02,USGS,06043500,403,A
2007-04-03,USGS,06043500,375,A
2007-04-04,USGS,06043500,370,A
2007-04-05,USGS,06043500,382,A
2007-04-06,USGS,06043500,393,A
2007-04-07,USGS,06043500,414,A
2007-04-08,USGS,06043500,442,A
2007-04-09,USGS,06043500,510,A
2007-04-10,USGS,06043500,495,A
2007-04-11,USGS,06043500,450,A
2007-04-12,USGS,06043500,421,A
2007-04-13,USGS,06043500,410,A
2007-04-14,USGS,06043500,416,A
2007-04-15,USGS,06043500,439,A
2007-04-16,USGS,06043500,459,A
2007-04-17,USGS,06043500,538,A
2007-04-18,USGS,06043500,635,A
2007-04-19,USGS,06043500,635,A
2007-04-20,USGS,06043500,555,A
2007-04-21,USGS,06043500,537,A
2007-04-22,USGS,06043500,514,A
2007-04-23,USGS,06043500,530,A
2007-04-24,USGS,06043500,535,A
2007-04-25,USGS,06043500,574,A
2007-04-26,USGS,06043500,719,A
2007-04-27,USGS,06043500,706,A
2007-04-28,USGS,06043500,797,A
2007-04-29,USGS,06043500,1180,A
2007-04-30,USGS,06043500,1520,A
2007-05-01,USGS,06043500,1690,A
2007-05-02,USGS,06043500,1970,A
2007-05-03,USGS,06043500,2270,A
2007-05-04,USGS,06043500,1830,A
2007-05-05,USGS,06043500,1510,A
2007-05-06,USGS,06043500,1300,A
2007-05-07,USGS,06043500,1190,A
2007-05-08,USGS,06043500,1300,A
2007-05-09,USGS,06043500,1570,A
2007-05-10,USGS,06043500,1860,A
2007-05-11,USGS,06043500,2140,A
2007-05-12,USGS,06043500,2510,A
2007-05-13,USGS,06043500,3010,A
2007-05-14,USGS,06043500,2960,A
2007-05-15,USGS,06043500,2510,A
2007-05-16,USGS,06043500,2390,A
2007-05-17,USGS,06043500,2460,A
2007-05-18,USGS,06043500,2520,A
2007-05-19,USGS,06043500,2580,A
2007-05-20,USGS,06043500,2610,A
2007-05-21,USGS,06043500,2520,A
2007-05-22,USGS,06043500,2110,A
2007-05-23,USGS,06043500,1860,A
2007-05-24,USGS,06043500,1660,A
2007-05-25,USGS,06043500,1660,A
2007-05-26,USGS,06043500,1510,A
2007-05-27,USGS,06043500,1600,A
2007-05-28,USGS,06043500,2000,A
2007-05-29,USGS,06043500,1890,A
2007-05-30,USGS,06043500,1790,A
2007-05-31,USGS,06043500,1780,A
2007-06-01,USGS,06043500,1850,A
2007-06-02,USGS,06043500,2050,A
2007-06-03,USGS,06043500,2200,A
2007-06-04,USGS,06043500,2320,A
2007-06-05,USGS,06043500,2460,A
2007-06-06,USGS,06043500,2760,A
2007-06-07,USGS,06043500,2560,A
2007-06-08,USGS,06043500,2230,A
2007-06-09,USGS,06043500,2210,A
2007-06-10,USGS,06043500,2250,A
2007-06-11,USGS,06043500,2370,A
2007-06-12,USGS,06043500,2290,A
2007-06-13,USGS,06043500,2150,A
2007-06-14,USGS,06043500,2090,A
2007-06-15,USGS,06043500,2040,A
2007-06-16,USGS,06043500,2010,A
2007-06-17,USGS,06043500,1970,A
2007-06-18,USGS,06043500,1750,A
2007-06-19,USGS,06043500,1590,A
2007-06-20,USGS,06043500,1530,A
2007-06-21,USGS,06043500,1490,A
2007-06-22,USGS,06043500,1440,A
2007-06-23,USGS,06043500,1390,A
2007-06-24,USGS,06043500,1310,A
2007-06-25,USGS,06043500,1230,A
2007-06-26,USGS,06043500,1140,A
2007-06-27,USGS,06043500,1080,A
2007-06-28,USGS,06043500,1040,A
2007-06-29,USGS,06043500,996,A
2007-06-30,USGS,06043500,960,A
2007-07-01,USGS,06043500,920,A
2007-07-02,USGS,06043500,877,A
2007-07-03,USGS,06043500,840,A
2007-07-04,USGS,06043500,815,A
2007-07-05,USGS,06043500,789,A
2007-07-06,USGS,06043500,764,A
2007-07-07,USGS,06043500,743,A
2007-07-08,USGS,06043500,735,A
2007-07-09,USGS,06043500,703,A
2007-07-10,USGS,06043500,676,A
2007-07-11,USGS,06043500,657,A
2007-07-12,USGS,06043500,637,A
2007-07-13,USGS,06043500,638,A
2007-07-14,USGS,06043500,619,A
2007-07-15,USGS,06043500,614,A
2007-07-16,USGS,06043500,595,A
2007-07-17,USGS,06043500,593,A
2007-07-18,USGS,06043500,574,A
2007-07-19,USGS,06043500,545,A
2007-07-20,USGS,06043500,525,A
2007-07-21,USGS,06043500,512,A
2007-07-22,USGS,06043500,503,A
2007-07-23,USGS,06043500,493,A
2007-07-24,USGS,06043500,510,A
2007-07-25,USGS,06043500,537,A
2007-07-26,USGS,06043500,552,A
2007-07-27,USGS,06043500,580,A
2007-07-28,USGS,06043500,520,A
2007-07-29,USGS,06043500,500,A
2007-07-30,USGS,06043500,486,A
2007-07-31,USGS,06043500,475,A
2007-08-01,USGS,06043500,459,A
2007-08-02,USGS,06043500,453,A
2007-08-03,USGS,06043500,468,A
2007-08-04,USGS,06043500,458,A
2007-08-05,USGS,06043500,474,A
2007-08-06,USGS,06043500,517,A
2007-08-07,USGS,06043500,468,A
2007-08-08,USGS,06043500,447,A
2007-08-09,USGS,06043500,436,A
2007-08-10,USGS,06043500,425,A
2007-08-11,USGS,06043500,422,A
2007-08-12,USGS,06043500,410,A
2007-08-13,USGS,06043500,396,A
2007-08-14,USGS,06043500,394,A
2007-08-15,USGS,06043500,391,A
2007-08-16,USGS,06043500,388,A
2007-08-17,USGS,06043500,413,A
2007-08-18,USGS,06043500,491,A
2007-08-19,USGS,06043500,470,A
2007-08-20,USGS,06043500,419,A
2007-08-21,USGS,06043500,418,A
2007-08-22,USGS,06043500,405,A
2007-08-23,USGS,06043500,399,A
2007-08-24,USGS,06043500,405,A
2007-08-25,USGS,06043500,388,A
2007-08-26,USGS,06043500,376,A
2007-08-27,USGS,06043500,368,A
2007-08-28,USGS,06043500,366,A
2007-08-29,USGS,06043500,363,A
2007-08-30,USGS,06043500,356,A
2007-08-31,USGS,06043500,355,A
2007-09-01,USGS,06043500,368,A
2007-09-02,USGS,06043500,355,A
2007-09-03,USGS,06043500,347,A
2007-09-04,USGS,06043500,343,A
2007-09-05,USGS,06043500,374,A
2007-09-06,USGS,06043500,405,A
2007-09-07,USGS,06043500,386,A
2007-09-08,USGS,06043500,364,A
2007-09-09,USGS,06043500,360,A
2007-09-10,USGS,06043500,360,A
2007-09-11,USGS,06043500,352,A
2007-09-12,USGS,06043500,345,A
2007-09-13,USGS,06043500,339,A
2007-09-14,USGS,06043500,342,A
2007-09-15,USGS,06043500,341,A
2007-09-16,USGS,06043500,334,A
2007-09-17,USGS,06043500,335,A
2007-09-18,USGS,06043500,345,A
2007-09-19,USGS,06043500,346,A
2007-09-20,USGS,06043500,344,A
2007-09-21,USGS,06043500,345,A
2007-09-22,USGS,06043500,333,A
2007-09-23,USGS,06043500,351,A
2007-09-24,USGS,06043500,394,A
2007-09-25,USGS,06043500,368,A
2007-09-26,USGS,06043500,355,A
2007-09-27,USGS,06043500,346,A
2007-09-28,USGS,06043500,339,A
2007-09-29,USGS,06043500,368,A
2007-09-30,USGS,06043500,374,A
2007-10-01,USGS,06043500,357,A
2007-10-02,USGS,06043500,371,A
2007-10-03,USGS,06043500,363,A
2007-10-04,USGS,06043500,369,A
2007-10-05,USGS,06043500,397,A
2007-10-06,USGS,06043500,426,A
2007-10-07,USGS,06043500,390,A
2007-10-08,USGS,06043500,383,A
2007-10-09,USGS,06043500,393,A
2007-10-10,USGS,06043500,408,A
2007-10-11,USGS,06043500,416,A
2007-10-12,USGS,06043500,389,A
2007-10-13,USGS,06043500,376,A
2007-10-14,USGS,06043500,369,A
2007-10-15,USGS,06043500,362,A
2007-10-16,USGS,06043500,363,A
2007-10-17,USGS,06043500,388,A
2007-10-18,USGS,06043500,378,A
2007-10-19,USGS,06043500,386,A
2007-10-20,USGS,06043500,503,A
2007-10-21,USGS,06043500,430,A
2007-10-22,USGS,06043500,387,A
2007-10-23,USGS,06043500,392,A
2007-10-24,USGS,06043500,390,A
2007-10-25,USGS,06043500,404,A
2007-10-26,USGS,06043500,403,A
2007-10-27,USGS,06043500,368,A
2007-10-28,USGS,06043500,362,A
2007-10-29,USGS,06043500,372,A
2007-10-30,USGS,06043500,407,A
2007-10-31,USGS,06043500,380,A
2007-11-01,USGS,06043500,358,A
2007-11-02,USGS,06043500,342,A
2007-11-03,USGS,06043500,356,A
2007-11-04,USGS,06043500,350,A
2007-11-05,USGS,06043500,343,A
2007-11-06,USGS,06043500,333,A
2007-11-07,USGS,06043500,338,A
2007-11-08,USGS,06043500,345,A
2007-11-09,USGS,06043500,336,A
2007-11-10,USGS,06043500,335,A
2007-11-11,USGS,06043500,351,A
2007-11-12,USGS,06043500,310,A
2007-11-13,USGS,06043500,341,A
2007-11-14,USGS,06043500,259,A
2007-11-15,USGS,06043500,274,A
2007-11-16,USGS,06043500,337,A
2007-11-17,USGS,06043500,350,A
2007-11-18,USGS,06043500,345,A
2007-11-19,USGS,06043500,352,A
2007-11-20,USGS,06043500,334,A
2007-11-21,USGS,06043500,243,A
2007-11-22,USGS,06043500,193,A
2007-11-23,USGS,06043500,216,A
2007-11-24,USGS,06043500,230,A
2007-11-25,USGS,06043500,262,A
2007-11-26,USGS,06043500,244,A
2007-11-27,USGS,06043500,250,A
2007-11-28,USGS,06043500,245,A
2007-11-29,USGS,06043500,239,A
2007-11-30,USGS,06043500,233,A
2007-12-01,USGS,06043500,238,A
2007-12-02,USGS,06043500,234,A
2007-12-03,USGS,06043500,265,A
2007-12-04,USGS,06043500,277,A
2007-12-05,USGS,06043500,285,A
2007-12-06,USGS,06043500,282,A
2007-12-07,USGS,06043500,269,A
2007-12-08,USGS,06043500,249,A
2007-12-09,USGS,06043500,206,A
2007-12-10,USGS,06043500,230,A
2007-12-11,USGS,06043500,232,A
2007-12-12,USGS,06043500,235,A
2007-12-13,USGS,06043500,253,A
2007-12-14,USGS,06043500,263,A
2007-12-15,USGS,06043500,252,A
2007-12-16,USGS,06043500,262,A
2007-12-17,USGS,06043500,277,A
2007-12-18,USGS,06043500,280,A:e
2007-12-19,USGS,06043500,280,A:e
2007-12-20,USGS,06043500,276,A
2007-12-21,USGS,06043500,270,A
2007-12-22,USGS,06043500,231,A
2007-12-23,USGS,06043500,236,A
2007-12-24,USGS,06043500,254,A
2007-12-25,USGS,06043500,260,A
2007-12-26,USGS,06043500,253,A
2007-12-27,USGS,06043500,252,A
2007-12-28,USGS,06043500,240,A
2007-12-29,USGS,06043500,251,A
2007-12-30,USGS,06043500,255,A
2007-12-31,USGS,06043500,260,A
2008-01-01,USGS,06043500,246,A
2008-01-02,USGS,06043500,257,A
2008-01-03,USGS,06043500,274,A
2008-01-04,USGS,06043500,277,A
2008-01-05,USGS,06043500,277,A
2008-01-06,USGS,06043500,256,A
2008-01-07,USGS,06043500,245,A
2008-01-08,USGS,06043500,242,A
2008-01-09,USGS,06043500,260,A
2008-01-10,USGS,06043500,254,A
2008-01-11,USGS,06043500,252,A
2008-01-12,USGS,06043500,252,A
2008-01-13,USGS,06043500,254,A
2008-01-14,USGS,06043500,243,A
2008-01-15,USGS,06043500,253,A
2008-01-16,USGS,06043500,231,A
2008-01-17,USGS,06043500,237,A
2008-01-18,USGS,06043500,247,A
2008-01-19,USGS,06043500,256,A
2008-01-20,USGS,06043500,259,A
2008-01-21,USGS,06043500,210,A:e
2008-01-22,USGS,06043500,230,A:e
2008-01-23,USGS,06043500,250,A:e
2008-01-24,USGS,06043500,272,A
2008-01-25,USGS,06043500,278,A
2008-01-26,USGS,06043500,276,A
2008-01-27,USGS,06043500,283,A
2008-01-28,USGS,06043500,279,A
2008-01-29,USGS,06043500,257,A
2008-01-30,USGS,06043500,254,A
2008-01-31,USGS,06043500,251,A
2008-02-01,USGS,06043500,256,A
2008-02-02,USGS,06043500,250,A
2008-02-03,USGS,06043500,256,A
2008-02-04,USGS,06043500,254,A
2008-02-05,USGS,06043500,240,A
2008-02-06,USGS,06043500,241,A
2008-02-07,USGS,06043500,245,A
2008-02-08,USGS,06043500,247,A
2008-02-09,USGS,06043500,240,A:e
2008-02-10,USGS,06043500,240,A:e
2008-02-11,USGS,06043500,243,A
2008-02-12,USGS,06043500,243,A
2008-02-13,USGS,06043500,246,A
2008-02-14,USGS,06043500,239,A
2008-02-15,USGS,06043500,234,A
2008-02-16,USGS,06043500,232,A
2008-02-17,USGS,06043500,236,A
2008-02-18,USGS,06043500,233,A
2008-02-19,USGS,06043500,227,A
2008-02-20,USGS,06043500,227,A
2008-02-21,USGS,06043500,227,A
2008-02-22,USGS,06043500,232,A
2008-02-23,USGS,06043500,235,A
2008-02-24,USGS,06043500,240,A
2008-02-25,USGS,06043500,244,A
2008-02-26,USGS,06043500,240,A
2008-02-27,USGS,06043500,231,A
2008-02-28,USGS,06043500,241,A
2008-02-29,USGS,06043500,241,A
2008-03-01,USGS,06043500,243,A
2008-03-02,USGS,06043500,239,A
2008-03-03,USGS,06043500,218,A
2008-03-04,USGS,06043500,224,A
2008-03-05,USGS,06043500,227,A
2008-03-06,USGS,06043500,224,A
2008-03-07,USGS,06043500,224,A
2008-03-08,USGS,06043500,219,A
2008-03-09,USGS,06043500,228,A
2008-03-10,USGS,06043500,234,A
2008-03-11,USGS,06043500,228,A
2008-03-12,USGS,06043500,239,A
2008-03-13,USGS,06043500,240,A
2008-03-14,USGS,06043500,234,A
2008-03-15,USGS,06043500,240,A
2008-03-16,USGS,06043500,234,A
2008-03-17,USGS,06043500,220,A
2008-03-18,USGS,06043500,231,A
2008-03-19,USGS,06043500,244,A
2008-03-20,USGS,06043500,251,A
2008-03-21,USGS,06043500,247,A
2008-03-22,USGS,06043500,225,A
2008-03-23,USGS,06043500,214,A
2008-03-24,USGS,06043500,239,A
2008-03-25,USGS,06043500,243,A
2008-03-26,USGS,06043500,244,A
2008-03-27,USGS,06043500,239,A
2008-03-28,USGS,06043500,214,A
2008-03-29,USGS,06043500,242,A
2008-03-30,USGS,06043500,215,A
2008-03-31,USGS,06043500,235,A
2008-04-01,USGS,06043500,223,A
2008-04-02,USGS,06043500,223,A
2008-04-03,USGS,06043500,224,A
2008-04-04,USGS,06043500,234,A
2008-04-05,USGS,06043500,244,A
2008-04-06,USGS,06043500,231,A
2008-04-07,USGS,06043500,232,A
2008-04-08,USGS,06043500,245,A
2008-04-09,USGS,06043500,236,A
2008-04-10,USGS,06043500,237,A
2008-04-11,USGS,06043500,235,A
2008-04-12,USGS,06043500,237,A
2008-04-13,USGS,06043500,260,A
2008-04-14,USGS,06043500,337,A
2008-04-15,USGS,06043500,415,A
2008-04-16,USGS,06043500,335,A
2008-04-17,USGS,06043500,314,A
2008-04-18,USGS,06043500,342,A
2008-04-19,USGS,06043500,380,A
2008-04-20,USGS,06043500,373,A
2008-04-21,USGS,06043500,326,A
2008-04-22,USGS,06043500,313,A
2008-04-23,USGS,06043500,329,A
2008-04-24,USGS,06043500,334,A
2008-04-25,USGS,06043500,312,A
2008-04-26,USGS,06043500,301,A
2008-04-27,USGS,06043500,307,A
2008-04-28,USGS,06043500,372,A
2008-04-29,USGS,06043500,517,A
2008-04-30,USGS,06043500,714,A
2008-05-01,USGS,06043500,568,A
2008-05-02,USGS,06043500,488,A
2008-05-03,USGS,06043500,457,A
2008-05-04,USGS,06043500,526,A
2008-05-05,USGS,06043500,622,A
2008-05-06,USGS,06043500,884,A
2008-05-07,USGS,06043500,1060,A
2008-05-08,USGS,06043500,1050,A
2008-05-09,USGS,06043500,1070,A
2008-05-10,USGS,06043500,896,A
2008-05-11,USGS,06043500,876,A
2008-05-12,USGS,06043500,929,A
2008-05-13,USGS,06043500,829,A
2008-05-14,USGS,06043500,899,A
2008-05-15,USGS,06043500,1040,A
2008-05-16,USGS,06043500,1270,A
2008-05-17,USGS,06043500,1950,A
2008-05-18,USGS,06043500,2630,A
2008-05-19,USGS,06043500,3450,A
2008-05-20,USGS,06043500,3960,A
2008-05-21,USGS,06043500,4350,A
2008-05-22,USGS,06043500,3520,A
2008-05-23,USGS,06043500,2860,A
2008-05-24,USGS,06043500,2730,A
2008-05-25,USGS,06043500,2740,A
2008-05-26,USGS,06043500,2570,A
2008-05-27,USGS,06043500,2450,A
2008-05-28,USGS,06043500,2460,A
2008-05-29,USGS,06043500,2670,A
2008-05-30,USGS,06043500,2890,A
2008-05-31,USGS,06043500,3120,A
2008-06-01,USGS,06043500,3450,A
2008-06-02,USGS,06043500,4000,A
2008-06-03,USGS,06043500,4230,A
2008-06-04,USGS,06043500,4030,A
2008-06-05,USGS,06043500,3760,A
2008-06-06,USGS,06043500,4050,A
2008-06-07,USGS,06043500,3580,A
2008-06-08,USGS,06043500,3210,A
2008-06-09,USGS,06043500,2860,A
2008-06-10,USGS,06043500,2770,A
2008-06-11,USGS,06043500,2610,A
2008-06-12,USGS,06043500,2480,A
2008-06-13,USGS,06043500,2320,A
2008-06-14,USGS,06043500,2450,A
2008-06-15,USGS,06043500,2870,A
2008-06-16,USGS,06043500,3350,A
2008-06-17,USGS,06043500,3930,A
